question,choice,view,segment,year,value
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,年代別(女性),女性60代,2014,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,年代別(女性),女性60代,2016,71.0
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,年代別(女性),女性60代,2018,78.1
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,年代別(女性),女性60代,2020,80.9
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,年代別(女性),女性60代,2022,71.2
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,年代別(女性),女性60代,2024,72.8
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,1992,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,1994,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,1996,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,1998,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2000,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2002,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2004,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2006,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2008,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2010,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2012,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2014,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2016,76.5
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2018,75.3
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2020,75.2
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2022,73.0
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,首都圏,2024,72.5
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,1992,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,1994,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,1996,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,1998,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2000,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2002,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2004,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2006,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2008,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2010,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2012,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2014,
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2016,77.2
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2018,72.9
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2020,70.3
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2022,72.7
好きなお酒(複数回答),ビール・発泡酒・その他のビール系飲料,地域別,阪神圏,2024,69.0
好きなお酒(複数回答),ウィスキー,全体,全体,1992,
好きなお酒(複数回答),ウィスキー,全体,全体,1994,
好きなお酒(複数回答),ウィスキー,全体,全体,1996,
好きなお酒(複数回答),ウィスキー,全体,全体,1998,
好きなお酒(複数回答),ウィスキー,全体,全体,2000,
好きなお酒(複数回答),ウィスキー,全体,全体,2002,
好きなお酒(複数回答),ウィスキー,全体,全体,2004,
好きなお酒(複数回答),ウィスキー,全体,全体,2006,
好きなお酒(複数回答),ウィスキー,全体,全体,2008,
好きなお酒(複数回答),ウィスキー,全体,全体,2010,
好きなお酒(複数回答),ウィスキー,全体,全体,2012,
好きなお酒(複数回答),ウィスキー,全体,全体,2014,
好きなお酒(複数回答),ウィスキー,全体,全体,2016,21.4
好きなお酒(複数回答),ウィスキー,全体,全体,2018,20.4
好きなお酒(複数回答),ウィスキー,全体,全体,2020,23.1
好きなお酒(複数回答),ウィスキー,全体,全体,2022,23.1
好きなお酒(複数回答),ウィスキー,全体,全体,2024,24.6
好きなお酒(複数回答),ウィスキー,男女別,男性,1992,
好きなお酒(複数回答),ウィスキー,男女別,男性,1994,
好きなお酒(複数回答),ウィスキー,男女別,男性,1996,
好きなお酒(複数回答),ウィスキー,男女別,男性,1998,
好きなお酒(複数回答),ウィスキー,男女別,男性,2000,
好きなお酒(複数回答),ウィスキー,男女別,男性,2002,
好きなお酒(複数回答),ウィスキー,男女別,男性,2004,
好きなお酒(複数回答),ウィスキー,男女別,男性,2006,
好きなお酒(複数回答),ウィスキー,男女別,男性,2008,
好きなお酒(複数回答),ウィスキー,男女別,男性,2010,
好きなお酒(複数回答),ウィスキー,男女別,男性,2012,
好きなお酒(複数回答),ウィスキー,男女別,男性,2014,
好きなお酒(複数回答),ウィスキー,男女別,男性,2016,28.9
好きなお酒(複数回答),ウィスキー,男女別,男性,2018,27.6
好きなお酒(複数回答),ウィスキー,男女別,男性,2020,32.2
好きなお酒(複数回答),ウィスキー,男女別,男性,2022,31.0
好きなお酒(複数回答),ウィスキー,男女別,男性,2024,32.5
好きなお酒(複数回答),ウィスキー,男女別,女性,1992,
好きなお酒(複数回答),ウィスキー,男女別,女性,1994,
好きなお酒(複数回答),ウィスキー,男女別,女性,1996,
好きなお酒(複数回答),ウィスキー,男女別,女性,1998,
好きなお酒(複数回答),ウィスキー,男女別,女性,2000,
好きなお酒(複数回答),ウィスキー,男女別,女性,2002,
好きなお酒(複数回答),ウィスキー,男女別,女性,2004,
好きなお酒(複数回答),ウィスキー,男女別,女性,2006,
好きなお酒(複数回答),ウィスキー,男女別,女性,2008,
好きなお酒(複数回答),ウィスキー,男女別,女性,2010,
好きなお酒(複数回答),ウィスキー,男女別,女性,2012,
好きなお酒(複数回答),ウィスキー,男女別,女性,2014,
好きなお酒(複数回答),ウィスキー,男女別,女性,2016,11.2
好きなお酒(複数回答),ウィスキー,男女別,女性,2018,11.0
好きなお酒(複数回答),ウィスキー,男女別,女性,2020,11.8
好きなお酒(複数回答),ウィスキー,男女別,女性,2022,13.0
好きなお酒(複数回答),ウィスキー,男女別,女性,2024,14.6
好きなお酒(複数回答),ウィスキー,年代別,20代,1992,
好きなお酒(複数回答),ウィスキー,年代別,20代,1994,
好きなお酒(複数回答),ウィスキー,年代別,20代,1996,
好きなお酒(複数回答),ウィスキー,年代別,20代,1998,
好きなお酒(複数回答),ウィスキー,年代別,20代,2000,
好きなお酒(複数回答),ウィスキー,年代別,20代,2002,
好きなお酒(複数回答),ウィスキー,年代別,20代,2004,
好きなお酒(複数回答),ウィスキー,年代別,20代,2006,
好きなお酒(複数回答),ウィスキー,年代別,20代,2008,
好きなお酒(複数回答),ウィスキー,年代別,20代,2010,
好きなお酒(複数回答),ウィスキー,年代別,20代,2012,
好きなお酒(複数回答),ウィスキー,年代別,20代,2014,
好きなお酒(複数回答),ウィスキー,年代別,20代,2016,17.0
好きなお酒(複数回答),ウィスキー,年代別,20代,2018,17.5
好きなお酒(複数回答),ウィスキー,年代別,20代,2020,18.1
好きなお酒(複数回答),ウィスキー,年代別,20代,2022,19.7
好きなお酒(複数回答),ウィスキー,年代別,20代,2024,25.3
好きなお酒(複数回答),ウィスキー,年代別,30代,1992,
好きなお酒(複数回答),ウィスキー,年代別,30代,1994,
好きなお酒(複数回答),ウィスキー,年代別,30代,1996,
好きなお酒(複数回答),ウィスキー,年代別,30代,1998,
好きなお酒(複数回答),ウィスキー,年代別,30代,2000,
好きなお酒(複数回答),ウィスキー,年代別,30代,2002,
好きなお酒(複数回答),ウィスキー,年代別,30代,2004,
好きなお酒(複数回答),ウィスキー,年代別,30代,2006,
